,t,x,y,z,qx,qy,qz,qw,yaw,pitch,roll,vx,vy,vz,wx,wy,wz,ros_timestamp,x_poses,y_poses,z_poses,qx_poses,qy_poses,qz_poses,qw_poses,yaw_poses,pitch_poses,roll_poses,m1_thrust,m2_thrust,m3_thrust,m4_thrust,m1_erpm,m2_erpm,m3_erpm,m4_erpm,ros_timestamp_motors,thrust,torque_roll,torque_pitch,torch_yaw,ax,ay,az,ros_timestamp_image_accel,x_setpoint,y_setpoint,z_setpoint,qx_setpoint,qy_setpoint,qz_setpoint,qw_setpoint,yaw_setpoint,pitch_setpoint,roll_setpoint,vx_setpoint,vy_setpoint,vz_setpoint,wx_setpoint,wy_setpoint,wz_setpoint,ros_timestamp_setpoint,Vbat,can_be_armed,is_armed,auto_arm,can_fly,is_flying,is_tumbled,is_locked
0,0.0,0.036,-0.037,0.049,-0.004151311703026295,-0.0013837706064805388,-0.005535082425922155,0.9999750852584839,-0.01105867,-0.0028134317,-0.008287226,0.0,0.079,0.014,0.023,-0.09,0.002,27.86371421813965,0.036695338785648346,-0.038796186447143555,0.052377067506313324,,,,,,,,0.6976882581826505,0.7725795376516366,0.8469825284199283,0.7711757076371405,66200.0,70800.0,78100.0,70400.0,27.86371421813965,0.6596475165941863,-0.07687495231555658,0.0001373311970702678,0.6596475165941863,-0.028,0.024,9.80519,27.86692500114441,0.036,-0.037,0.051,0.0,0.0,-0.004151311703026295,0.9999913573265076,-0.008302647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.86371421813965,3.26200008392334,False,True,False,True,True,False,False
1,0.01,0.036,-0.037,0.051,-0.004151311703026295,-0.0013837706064805388,-0.004151311703026295,0.9999818205833435,-0.008291111,-0.0028019615,-0.008291111,0.007,0.066,0.023,0.005,0.142,0.046,27.882404565811157,0.03671533986926079,-0.03878633305430412,0.05239126458764076,,,,,,,,0.7999847409781033,0.7205767910276951,0.7476462958724346,0.7863431754024567,85200.0,86200.0,97400.0,93500.0,27.882404565811157,0.8811169604028382,-0.00024414435034714275,-0.0032654306858930344,0.8811169604028382,0.009,0.03,9.84919,27.88088631629944,0.036,-0.037,0.051,0.0,0.0,-0.004151311703026295,0.9999913573265076,-0.008302647,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,27.882404565811157,3.26200008392334,False,True,False,True,True,False,False
2,0.02,0.036,-0.037,0.051,-0.004151311703026295,-0.0013837706064805388,-0.004151311703026295,0.9999818205833435,-0.008291111,-0.0028019615,-0.008291111,0.002,0.063,0.025,0.307,0.091,0.019,27.88984489440918,0.03664442151784897,-0.03878220543265343,0.05251674726605415,,,,,,,,0.8290989547570001,0.7996795605401694,0.7060196841382468,0.7203631647211414,95200.0,93500.0,102000.0,100300.0,27.88984489440918,0.489066910811017,0.08540474555580987,0.009811551079575799,0.489066910811017,-0.093,0.108,9.873190000000001,27.8866024017334,0.036,-0.037,0.051,0.0,0.0,-0.004151311703026295,0.9999913573265076,-0.008302647,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0,27.88984489440918,3.436000108718872,False,True,False,True,True,False,False
3,0.03,0.036,-0.037,0.049,-0.0027675412129610777,-0.0,-0.004151311703026295,0.9999875426292419,-0.008302615,-2.2977852e-05,-0.005535042,0.003,0.06,0.021,0.604,0.088,0.013,27.89971947669983,0.036958999931812286,-0.038909122347831726,0.05277866870164871,,,,,,,,0.8755321583886473,0.7944151979858091,0.6879682612344549,0.7543755245288777,104200.0,103100.0,103400.0,102000.0,27.89971947669983,0.5302204928664073,0.009567406729228657,0.002822919050888838,0.5302204928664073,-0.084,0.173,10.19819,27.899576663970947,0.036,-0.037,0.051,0.0,0.0,-0.004151311703026295,0.9999913573265076,-0.008302647,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,27.89971947669983,3.436000108718872,False,True,False,True,True,False,False
4,0.04,0.036,-0.037,0.049,-0.0027675412129610777,-0.0,-0.004151311703026295,0.9999875426292419,-0.008302615,-2.2977852e-05,-0.005535042,0.003,0.06,0.021,0.604,0.088,0.013,27.89971947669983,0.036958999931812286,-0.038909122347831726,0.05277866870164871,,,,,,,,0.8755321583886473,0.7944151979858091,0.6879682612344549,0.7543755245288777,104200.0,103100.0,103400.0,102000.0,27.89971947669983,0.5302204928664073,0.009567406729228657,0.002822919050888838,0.5302204928664073,-0.084,0.173,10.19819,27.899576663970947,0.036,-0.037,0.051,0.0,0.0,-0.004151311703026295,0.9999913573265076,-0.008302647,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,27.89971947669983,3.436000108718872,False,True,False,True,True,False,False
5,0.05,0.036,-0.037,0.05,0.0,-0.0,-0.004151311703026295,0.9999913573265076,-0.008302647,0.0,0.0,0.004,0.051,0.043,0.395,0.193,0.022,27.912275314331055,0.036706261336803436,-0.0389857292175293,0.05432610958814621,,,,,,,,0.7966582742046234,0.68032349126421,0.7350728618295568,0.8294346532387274,109100.0,109100.0,104500.0,103400.0,27.912275314331055,0.6561074235141527,0.0771801327534905,0.005401693751430533,0.6561074235141527,0.004,0.245,11.89019,27.91689157485962,0.036,-0.037,0.051,0.0,0.0,-0.004151311703026295,0.9999913573265076,-0.008302647,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,27.912275314331055,3.436000108718872,False,True,False,True,True,False,False
6,0.06,0.036,-0.037,0.053,0.0027675412129610777,0.0013837706064805388,-0.004151311703026295,0.9999865889549255,-0.00829498,0.0027904857,0.005523569,0.012,0.065,0.109,-0.102,-0.055,-0.019,27.929715394973755,0.036732323467731476,-0.03888145089149475,0.05553925037384033,,,,,,,,0.683390554665446,0.6948348210879682,0.7404592965590906,0.7243152513923857,106400.0,106400.0,110700.0,110700.0,27.929715394973755,0.9158007171740291,0.0003356984817273213,0.004364080262455177,0.9158007171740291,-0.046,-0.035,12.85319,27.929447412490845,0.036,-0.037,0.051,0.0,0.0,-0.004151311703026295,0.9999913573265076,-0.008302647,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,27.929715394973755,3.552000045776367,False,True,False,True,True,False,False
7,0.07,0.036,-0.036,0.049,0.0027675412129610777,0.0027675412129610777,-0.0027675412129610777,0.9999884963035583,-0.0055198134,0.0055503654,0.0055198134,0.02,0.056,0.175,0.202,0.043,0.002,27.939720392227173,0.03689456358551979,-0.03891962394118309,0.05718158558011055,,,,,,,,0.8270847638666361,0.70595864805066,0.6132143129625391,0.7044937819485771,106400.0,106000.0,110700.0,110700.0,27.939720392227173,0.9531395437552453,-0.02537575341420615,0.0008850232700083925,0.9531395437552453,0.112,-0.22,13.57419,27.937182903289795,0.036,-0.037,0.051,0.0,0.0,-0.004151311703026295,0.9999913573265076,-0.008302647,0.0,0.0,0.0,0.0,0.011,0.0,0.0,0.0,27.939720392227173,3.552000045776367,False,True,False,True,True,False,False
8,0.08,0.036,-0.037,0.053,0.0027675412129610777,0.0027675412129610777,-0.0027675412129610777,0.9999884963035583,-0.0055198134,0.0055503654,0.0055198134,0.02,0.055,0.192,0.443,0.104,0.0,27.94930362701416,0.03685987740755081,-0.038951434195041656,0.05963962897658348,,,,,,,,0.7444876783398184,0.665140764476997,0.5843900205996796,0.6401159685664148,110300.0,106400.0,106800.0,107500.0,27.94930362701416,0.4470588235294118,0.06337071793698024,0.007736324101625086,0.4470588235294118,0.272,-0.111,13.98319,27.946887493133545,0.036,-0.037,0.051,0.0,0.0,-0.004151311703026295,0.9999913573265076,-0.008302647,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,27.94930362701416,3.552000045776367,False,True,False,True,True,False,False
9,0.09,0.036,-0.037,0.057,0.006918853148818016,0.004151311703026295,-0.0013837706064805388,0.9999665021896362,-0.0027101012,0.008321589,0.013826673,0.043,0.034,0.243,0.23,0.007,-0.037,27.959773778915405,0.0370197668671608,-0.03909929096698761,0.061947379261255264,,,,,,,,0.6161287861448081,0.5592431525139239,0.6212863355458915,0.6594338902876326,111100.0,106400.0,103100.0,106000.0,27.959773778915405,0.5855802243076219,0.08178835736629282,0.005645838101777676,0.5855802243076219,0.179,-0.082,13.898190000000001,27.956892490386963,0.036,-0.037,0.052,0.0,0.0,-0.004151311703026295,0.9999913573265076,-0.008302647,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,27.969563484191895,3.552000045776367,False,True,False,True,True,False,False
