,Unnamed: 0,t,x,y,z,qx,qy,qz,qw,yaw,pitch,roll,vx,vy,vz,wx,wy,wz,ros_timestamp,x_poses,y_poses,z_poses,qx_poses,qy_poses,qz_poses,qw_poses,yaw_poses,pitch_poses,roll_poses,m1_thrust,m2_thrust,m3_thrust,m4_thrust,m1_erpm,m2_erpm,m3_erpm,m4_erpm,ros_timestamp_motors,thrust,torque_roll,torque_pitch,torque_yaw,ax,ay,az,ros_timestamp_image_accel,x_r,y_r,z_r,qx_r,qy_r,qz_r,qw_r,yaw_r,pitch_r,roll_r,vx_r,vy_r,vz_r,wx_r,wy_r,wz_r,ros_timestamp_r,Vbat,can_be_armed,is_armed,auto_arm,can_fly,is_flying,is_tumbled,is_locked,m1_rads,m1_rads2,m2_rads,m2_rads2,m3_rads,m3_rads2,m4_rads,m4_rads2,ax_body,ay_body,az_body,lag_samples,lag_seconds,rx,ry,rz
0,4906,1.9680647827798707e-15,0.043304102472800435,0.0058428129703769986,0.5783582481807112,-0.0044953372564006285,-0.002266945112620537,-0.0009679262616888372,0.9999868579244228,-0.007078649410484962,-0.003685671856164612,-0.013812962398096167,-0.007428682384332455,0.008690610600344978,-0.003313791915105319,0.029301144518128618,-0.012271052425681888,-0.015098815382921443,55.01944446563721,0.0454313308000564,0.0105177871882915,0.5722134709358215,,,,,,,,0.6151322754038915,0.47590620004488643,0.5466309773628732,0.6701165530263904,96500.0,98000.0,98000.0,95200.0,55.024317264556885,0.10485026361686156,-0.0017120881406121574,0.0017364651797465067,-0.3877219948485489,0.06815184421335993,-0.008959985187575749,9.67821128985479,55.01944446563721,4.736858161386911e-05,2.4737002666500644e-05,0.4998921050749327,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,-0.00020210526315789473,0.00025210526315789427,-0.00018052631578947424,0.0,0.0,0.0,55.01944446563721,3.8949999809265137,False,True,False,True,True,False,False,1684.2567916559096,2836723.2507798686,1710.385721254116,2925411.4695240525,1710.4097986856725,2925499.2558701355,1661.577449435268,2760846.290598099,0.09468500972814002,-0.06279383300762242,9.67776618644866,3,0.03,-0.00899693096024226,-0.004688315809556178,-0.0019361308448459257
1,4907,0.00999999999999998,0.04333026642842027,0.00584363143240016,0.5791750292932845,-0.004680264899971549,-0.0021756958619810413,-0.00097110206818464,0.9999862091192836,-0.007079633209299439,-0.0035051509318557985,-0.01418190368797758,-0.007930425138537995,0.009323383694345209,0.003439477176033495,0.05775816414587656,-0.11105448150786089,-0.004937789467663986,55.02929663658142,0.0454313308000564,0.0105177871882915,0.5722134709358215,,,,,,,,0.5987113911641087,0.4883260773987368,0.5438029082114056,0.6254083932970693,98000.0,95800.0,98000.0,100700.0,55.03046154975891,0.6032268025825296,-0.0016874993084563476,0.003542054962627941,0.11065454411711914,0.07896550892387896,-0.058178904233155,9.831511945242024,55.02929663658142,4.736858161386911e-05,2.4737002666500644e-05,0.4998921050749327,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,-0.00020210526315789473,0.00025210526315789427,-0.00018052631578947424,0.0,0.0,0.0,55.01944446563721,3.874000072479248,False,True,False,True,True,False,False,1721.3502041602928,2961761.173074232,1655.2664458565341,2734552.378533129,1693.5720952632798,2863897.1959367516,1745.8362648663367,3047364.6202762923,0.08375864529163429,-0.12626076735801595,9.767446523225255,3,0.03,-0.00899693096024226,-0.004688315809556178,-0.0019361308448459257
2,4908,0.019999999999997988,0.04334298457757813,0.005842312321165694,0.579871679032162,-0.004690742871501083,-0.0028233849830283865,-0.0009917173259244175,0.9999845208428461,-0.007118579034058557,-0.0048034853770677725,-0.014205723584764853,-0.008140337916076714,0.009865311389934931,0.005713663246547386,0.11031127899800117,-0.30731280690365864,0.000892348971342047,55.03972506523132,0.0451913923025131,0.0105570582672953,0.5722377300262451,,,,,,,,0.5495584841362389,0.5585659218375186,0.5870799606482524,0.5465327258638697,99000.0,94600.0,98000.0,101000.0,55.04122185707092,0.8662373177035674,0.038766854214341305,0.006191741145667843,0.37366505923815707,0.14568781989376792,-0.06334900923677442,9.896036786437948,55.03972506523132,4.736858161386911e-05,2.4737002666500644e-05,0.4998921050749327,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.03279789473684211,0.00025210526315789427,-0.00018052631578947424,0.0,0.0,0.0,55.058841943740845,3.874000072479248,False,True,False,True,True,False,False,1734.8723832641335,3007210.077353202,1644.2558365647276,2696183.840231381,1696.679679379904,2873278.861351709,1777.9280192871747,3155900.8695584307,0.18622176662450604,-0.11138448984062549,9.919249043408389,3,0.03,-0.00899693096024226,-0.004688315809556178,-0.0019361308448459257
3,4909,0.030000000000003104,0.04333411823701702,0.005838275909273625,0.5803602268633166,-0.004403379690391019,-0.004440120771863227,-0.001029082188645035,0.9999799180806995,-0.007195139701025243,-0.008039226892211326,-0.013637947437336952,-0.007993531166532945,0.010256422544925476,0.0032471383912063933,0.17862933068422615,-0.5241743549737243,0.004702279046801948,55.05269765853882,0.0451913923025131,0.0105570582672953,0.5722377300262451,,,,,,,,0.47791780590425825,0.6665588071653443,0.6668174729037672,0.4521919378169827,99000.0,96200.0,98400.0,100300.0,55.05193758010864,0.8898532742866397,0.07620936662598454,0.008922156709688024,0.3972810158212295,0.16916308007841854,-0.04152602886819144,9.879799050679686,55.05269765853882,4.736858161386911e-05,2.4737002666500644e-05,0.4998921050749327,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.03279789473684211,0.00025210526315789427,-0.00018052631578947424,0.0,0.0,0.0,55.058841943740845,3.874000072479248,False,True,False,True,True,False,False,1708.8553701003098,2921083.084975291,1701.9572857455887,2900826.801666721,1740.5066425739165,3031135.254735792,1737.3833297812673,3019937.6953900456,0.18936830759579162,-0.09258145517954101,9.953345160012045,3,0.03,-0.00899693096024226,-0.004688315809556178,-0.0019361308448459257
4,4910,0.04000000000000112,0.04330500241483197,0.005831953546313822,0.5806068352663168,-0.003790620932926054,-0.006548801100037358,-0.0010590280142248772,0.9999708110023813,-0.007260820913645895,-0.012257506833664384,-0.012420691888400502,-0.0077827405619159745,0.010497144003041439,6.97174272132116e-05,0.22475696608044654,-0.510718145697347,0.01266553631996302,55.058841943740845,0.0452416017651557,0.0104389544576406,0.5723125338554382,,,,,,,,0.4307334809798703,0.7276558489814031,0.7221110233823851,0.402514335887555,94600.0,103100.0,103400.0,94600.0,55.06108713150024,0.8301247236421483,0.017028962844951964,0.00988246575300256,0.3375524651767379,0.003379090574828922,-0.0456719969956713,9.940701287018607,55.058841943740845,4.736858161386911e-05,2.4737002666500644e-05,0.4998921050749327,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.03279789473684211,0.00025210526315789427,-0.00018052631578947424,0.0,0.0,0.0,55.058841943740845,3.874000072479248,False,True,False,True,True,False,False,1648.49310092194,2722531.5617018826,1811.8844541806607,3295978.424988688,1825.7457927717437,3342991.4478884516,1647.8290711693437,2723027.829719865,0.09065453775761434,-0.1027132978574325,9.859359186545909,3,0.03,-0.00899730290102408,-0.010222705515419282,-0.001936210886142599
5,4911,0.04999999999999913,0.043268210619468304,0.005825165821690795,0.5806275359299605,-0.0029346142196451964,-0.008002164726305385,-0.0010398448054817777,0.9999631353814277,-0.007230068515868257,-0.015164458661265966,-0.010712716264784664,-0.007932703412555798,0.010639805790643088,0.00040111194293232966,0.21693789187970172,-0.03468047552998875,0.026288695356862336,55.069602251052856,0.045272059738636,0.0105533143505454,0.5721834301948547,,,,,,,,0.4435614838156881,0.6848046707123301,0.703342766784041,0.4350354747133938,90100.0,111500.0,111500.0,88800.0,55.071014165878296,0.7684035574223573,-0.15910376300975032,0.008554657702852768,0.2758312989569469,-0.3118813545747744,-0.09963290651307036,10.193172971328096,55.069602251052856,0.002047368581613869,2.4737002666500644e-05,0.4998921050749327,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.1177978947368421,0.00025210526315789427,-0.00018052631578947424,0.0,0.0,0.0,55.08946752548218,3.8320000171661377,False,True,False,True,True,False,False,1584.4040864627286,2512513.768721061,1916.9635031863731,3677687.703604346,1915.5511617448929,3673607.397027146,1561.3739181917265,2439291.1895322064,-0.14264416497065513,-0.13755066985177547,10.168792483452652,3,0.03,-0.00623032724197714,-0.01575721166634627,-0.0019362489256236457
6,4912,0.060000000000004244,0.04324740317313474,0.005821034510733648,0.5804733887345392,-0.001997943196513104,-0.00732504915580477,-0.0009311264435661001,0.9999707420126824,-0.007017540854761533,-0.013811163120677861,-0.00883252448839379,-0.008559058319746661,0.010738295233914636,0.004877005984058968,0.16131598356459356,0.898633078390236,0.03937550911911057,55.080317974090576,0.0457207411527633,0.0105412416160106,0.5720989108085632,,,,,,,,0.510362057720213,0.5691896617409773,0.6204162988562415,0.5271427387822599,88200.0,112800.0,112800.0,86700.0,55.08083415031433,0.647673511534958,-0.34171809555230837,0.006868947251648385,0.15510125306954756,-0.5439178489032763,-0.17461537007886263,10.47490677408589,55.080317974090576,0.002047368581613869,2.4737002666500644e-05,0.4998921050749327,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.1177978947368421,0.00025210526315789427,-0.00018052631578947424,0.0,0.0,0.0,55.08946752548218,3.8320000171661377,False,True,False,True,True,False,False,1553.890014819409,2411666.50142913,1957.729331770249,3825855.467515271,1956.8635085113765,3824804.837572243,1524.888057415224,2319856.5835446664,-0.425967773524658,-0.15557886186557227,10.57071682856745,3,0.03,-0.0034631956866293897,-0.0185244750125205,-0.0019362605927829306
7,4913,0.07000000000000225,0.04327486306199925,0.005823196198803572,0.5802176594953284,-0.00115645294503834,-0.0032325134958642926,-0.0007180166613744661,0.9999938489436618,-0.0065873282256930735,-0.005628721396011886,-0.007126629776445494,-0.009146694193475371,0.01078868759433282,0.011221778711208797,0.09767717601040743,2.0019768130919653,0.04382044060855185,55.08946752548218,0.0457207411527633,0.0105412416160106,0.5720989108085632,,,,,,,,0.5985363318719527,0.4618439633122805,0.525226987584657,0.6240577631371816,92000.0,107900.0,108700.0,90900.0,55.08083415031433,0.4232488148602909,-0.3854062974365473,0.007000717381152204,-0.06932344360511947,-0.5062417148195039,-0.21807887031316672,10.525420895883045,55.08946752548218,0.002047368581613869,2.4737002666500644e-05,0.4998921050749327,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.1177978947368421,0.00025210526315789427,-0.00018052631578947424,0.0,0.0,0.0,55.08946752548218,3.8320000171661377,False,True,False,True,True,False,False,1574.4131535485074,2476825.195591776,1917.1532229786183,3674648.519319392,1925.2045921731485,3705124.750846536,1552.881881614701,2409673.545933743,-0.407493545150698,-0.19272528264042177,10.49050769468245,3,0.03,-0.0006959811086898588,-0.010222299949388822,-0.0019361340707279278
8,4914,0.08000000000000027,0.04338686585396656,0.005834288258382399,0.5799455211291996,-0.0005265759393759624,0.004904511960120507,-0.0004270816224031789,0.9999877429656331,-0.005985966399392782,0.010644421326237944,-0.005825531175067695,-0.008600734669167168,0.010714111174859157,0.017808582268115408,0.06521481387405367,2.883076687902085,0.03692200790734336,55.09939455986023,0.0459116175770759,0.0104057602584362,0.5720369815826416,,,,,,,,0.6696138144882854,0.41959686991011547,0.46619888773286866,0.6810378450790955,92600.0,105600.0,106400.0,91500.0,55.09524655342102,0.1807981642403672,-0.24788057319209808,0.008771669104082728,-0.3117740942250431,-0.19874737218515331,-0.20699760427759936,10.35559892417542,55.09939455986023,0.002047368581613869,2.4737002666500644e-05,0.4998921050749327,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.1177978947368421,0.00025210526315789427,-0.00018052631578947424,0.0,0.0,0.0,55.08946752548218,3.8320000171661377,False,True,False,True,True,False,False,1634.1997349734138,2672400.34178673,1829.1833748613453,3350022.5089182435,1844.8838390833566,3407071.5281234533,1624.2855367145705,2641917.4850009372,-0.225634880718873,-0.1978130792874408,10.363264121036664,3,0.03,-0.0006959106820438914,0.006378983711001763,-0.0019359381524378448
9,4915,0.08999999999999828,0.04361801935414316,0.0058540066378859985,0.579739020558772,-0.00012644230732420904,0.01686622457916413,-0.00011941334744180847,0.9998577399916653,-0.005331204529729778,0.03457370411404339,-0.0049672236189615806,-0.005657894064292698,0.010429871662215429,0.02494032513315099,0.0730438156753951,3.300834361443059,0.02329669106058952,55.109214544296265,0.0463229678571224,0.0102012455463409,0.572052001953125,,,,,,,,0.6873346778322225,0.44816292250661405,0.46585760947685784,0.677318627616545,98000.0,100300.0,101000.0,98000.0,55.11205863952637,0.06310288338365538,-0.014850012815064415,0.010255228137390705,-0.429469375081755,0.28293108406071454,-0.17058046277389652,10.212541558034967,55.109214544296265,0.008047368581613869,2.4737002666500644e-05,0.4998921050749327,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.2457978947368421,0.00025210526315789427,-0.00018052631578947424,0.0,0.0,0.0,55.12362694740296,3.8529999256134033,False,True,False,True,True,False,False,1702.194637234444,2899328.771809625,1750.3225793491356,3062446.788341756,1768.0580749097146,3125909.949129192,1698.3636914338915,2886595.6073813597,-0.14152428934583186,-0.12009396702576203,10.166062938557344,3,0.03,-0.0006960126919144366,0.03405105582513703,0.0008308919135534091
