,Unnamed: 0,t,x,y,z,qx,qy,qz,qw,yaw,pitch,roll,vx,vy,vz,wx,wy,wz,ros_timestamp,x_poses,y_poses,z_poses,qx_poses,qy_poses,qz_poses,qw_poses,yaw_poses,pitch_poses,roll_poses,m1_thrust,m2_thrust,m3_thrust,m4_thrust,m1_erpm,m2_erpm,m3_erpm,m4_erpm,ros_timestamp_motors,thrust,torque_roll,torque_pitch,torque_yaw,ax,ay,az,ros_timestamp_image_accel,x_r,y_r,z_r,qx_r,qy_r,qz_r,qw_r,yaw_r,pitch_r,roll_r,vx_r,vy_r,vz_r,wx_r,wy_r,wz_r,ros_timestamp_r,Vbat,can_be_armed,is_armed,auto_arm,can_fly,is_flying,is_tumbled,is_locked,m1_rads,m1_rads2,m2_rads,m2_rads2,m3_rads,m3_rads2,m4_rads,m4_rads2,rx,ry,rz
0,244,3.908149388904591e-17,0.0387784508323433,0.03959990972390302,0.5723547289057316,0.008840195173508963,0.001104522886023049,0.0008288655912956259,0.9999599711790068,0.00021662622086110253,0.0020684925098465017,0.01447522511625764,-0.005384296757273156,0.017256969321816994,0.023543466954898444,0.06239162210922923,0.04031577944302052,-0.03875090582151708,55.13264298439026,0.0423003993928432,0.0432329177856445,0.5483364462852478,,,,,,,,0.6451966529387549,0.5781443877840813,0.6236046956135135,0.6608190230382854,100000.0,96800.0,99000.0,97100.0,55.13264298439026,0.5494522104834806,-0.05811794352744962,0.003995898077766019,-0.4770960029758461,0.03710853207748564,-0.232973173917434,9.556242707944163,55.13264298439026,0.03395105279214019,0.020970526476350712,0.49997842086440636,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.00013526315789473713,3.368421052631582e-05,-7.947368421052609e-05,0.0,0.0,0.0,55.13264298439026,3.6050000190734863,False,True,False,True,True,False,False,1745.338683519331,3046209.59189213,1689.4675275089403,2854296.3311933987,1727.8708297874714,2985536.0349510135,1694.7192623767792,2872074.5979941376,0.0176852060414466,0.0020632565197305354,0.0016610541931228419
1,245,0.01000000000000027,0.03875193222245192,0.03959971284495422,0.5728519504544873,0.009429964128069897,0.002066422803667784,0.0008277964698692263,0.9999530591114486,0.00024093259363199357,0.003987282240438584,0.01566200587141855,-0.002133541083106576,0.01329598749743545,0.02602941736527531,0.07490058583179356,0.03520585665077687,-0.0250404441154045,55.14118790626526,0.0423657298088073,0.0432374849915504,0.5480906963348389,,,,,,,,0.6513771508439912,0.5128504550878539,0.6109052729014941,0.7020020442877635,100700.0,95500.0,100000.0,98000.0,55.14118790626526,0.4877208397231472,0.07187521300134724,0.005461866970395992,-0.1654696088581061,0.017204748112952212,-0.23586362620948775,9.651270828886826,55.14118790626526,-4.894720785981513e-05,-2.9473523649288753e-05,0.49997842086440636,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.00013526315789473713,3.368421052631582e-05,-7.947368421052609e-05,0.0,0.0,0.0,55.14118790626526,3.6050000190734863,False,True,False,True,True,False,False,1755.1704187807873,3080954.8019487066,1671.0213701289954,2793868.963379323,1745.2116552893788,3046512.752267343,1714.2072653691584,2939891.473005508,0.020452500635434082,0.004830449062614653,0.0016610651182953876
2,246,0.020000000000000056,0.03872527348991103,0.03960952652815107,0.5732034355815615,0.010102138401971638,0.0023065303545139913,0.0008104429595891936,0.9999459834909286,0.00021116181067523727,0.004461870035764942,0.01700776890203221,4.453639148660916e-05,0.009941602044882173,0.024278711853091245,0.12370570777545814,-0.095137226282028,-0.01878432462630525,55.15091395378113,0.0423657298088073,0.0432374849915504,0.5480906963348389,,,,,,,,0.6740251029785074,0.5115527713218493,0.5820753765642263,0.6873141304603931,100700.0,93800.0,98400.0,100700.0,55.15091395378113,0.4974817846805456,0.12546520492422267,0.006851557006936144,0.047906804103653854,0.06500628352576213,-0.20805370027690356,9.676496393098184,55.15091395378113,-4.894720785981513e-05,-2.9473523649288753e-05,0.49997842086440636,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.00013526315789473713,3.368421052631582e-05,-7.947368421052609e-05,0.0,0.0,0.0,55.14118790626526,3.6050000190734863,False,True,False,True,True,False,False,1749.2025398300061,3060242.6481643617,1636.5379934906352,2679129.2457893984,1720.332046061042,2960886.2018688,1749.5002038380335,3060862.9708398543,0.020452500635434082,0.004830449062614653,0.0016610651182953876
3,247,0.030000000000000287,0.03870687119336124,0.039632064647015776,0.5733119525074133,0.010911220011420752,0.0015234683558926938,0.0007759282294698676,0.9999390092687721,0.00011666447431128401,0.0028906664923906934,0.018619749803633068,0.00093406397967187,0.007303362500934352,0.018894554570759912,0.2020862938980893,-0.3114730982809133,-0.01856780397150675,55.1631395816803,0.0425302572548389,0.0432509258389472,0.5476362109184265,,,,,,,,0.591384975321797,0.6876895097054085,0.6880181649067304,0.5478081197080926,99000.0,93500.0,97700.0,100000.0,55.1631395816803,0.5646103568420717,0.03332680611790183,0.00681313798507197,0.13228200050485076,0.14321605134874804,-0.18491417317718786,9.664360474067237,55.1631395816803,-4.894720785981513e-05,-2.9473523649288753e-05,0.49997842086440636,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.03313526315789474,3.368421052631582e-05,-7.947368421052609e-05,0.0,0.0,0.0,55.17145800590515,3.6050000190734863,False,True,False,True,True,False,False,1753.1059341522182,3072264.2017250624,1622.7006352261603,2627355.283486092,1698.0529158716904,2879115.1354530184,1757.6660135909228,3086591.2118345844,0.020452500635434082,0.004830449062614653,0.0016610651182953876
4,248,0.04000000000000008,0.038714282327942086,0.03966034525329393,0.5731545900372826,0.011860093762670219,9.142052031497102e-07,0.0007460483976731454,0.9999293883004405,9.576040081899196e-06,-0.0001587997411488196,0.020506001054077003,0.0010923449720173664,0.005058036540252557,0.014599145524631388,0.26238929540831846,-0.39131138197417364,-0.01562606785268428,55.17145800590515,0.0425426214933395,0.0431875064969062,0.5473341941833496,,,,,,,,0.4538953097349302,0.8752797884679275,0.8524523902434052,0.40863451078236424,101000.0,97100.0,101000.0,97400.0,55.17145800590515,0.596963725170893,-0.18451888064355737,0.004524069800420141,0.10796581569010023,0.10121424999642001,-0.2184319948375622,9.756898487906458,55.17145800590515,-4.894720785981513e-05,-2.9473523649288753e-05,0.49997842086440636,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.03313526315789474,3.368421052631582e-05,-7.947368421052609e-05,0.0,0.0,0.0,55.17145800590515,3.6050000190734863,False,True,False,True,True,False,False,1734.3633191696072,3009121.676652151,1707.4581240982602,2918944.8590441565,1767.5407865813945,3125762.204454013,1687.909183554349,2851299.652766335,0.023219697720776748,0.002063271761847085,0.0016610664640069343
5,249,0.05000000000000031,0.03877180868495172,0.03967723033986979,0.5727798594055185,0.01288810831460279,-0.0013874224021814872,0.000760510481409367,0.9999156931196532,-3.825320400069748e-06,-0.0029399631635799476,0.022551876915276173,0.0011755479496324615,0.0027667010648312045,0.014938478692134993,0.2603131376897719,-0.09336152806460163,-0.004365627364896315,55.182528495788574,0.0425907298922538,0.0430941805243492,0.5472565293312073,,,,,,,,0.4778668808454369,0.7941599928455129,0.8078783073441991,0.4644373892801444,94300.0,106800.0,108300.0,90900.0,55.182528495788574,0.5190247314494224,-0.36958692042674374,0.001967885856000674,0.0010880218974281299,-0.14334273940604883,-0.30230011027453,10.030194654774984,55.182528495788574,-4.894720785981513e-05,-2.9473523649288753e-05,0.49997842086440636,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.03313526315789474,3.368421052631582e-05,-7.947368421052609e-05,0.0,0.0,0.0,55.17145800590515,3.6050000190734863,False,True,False,True,True,False,False,1657.950303367294,2752205.0539688095,1861.041711785991,3467071.965530817,1898.6831141220525,3607209.7094765594,1589.4399107995948,2526610.836769434,0.025986822013633292,-0.0007039078789448917,0.001661062751227873
6,250,0.060000000000000095,0.038904542321647244,0.03965882179200135,0.5722861365384192,0.013886228651372753,-0.001412150192242339,0.000859833095150611,0.9999022148053903,0.00019638909800934385,-0.0029954511094022755,0.024549139990482024,0.0014941503411965086,2.7956545968777012e-05,0.019026223164614466,0.19533228303470823,0.6236593101260309,0.010237061475803003,55.191821813583374,0.0428115837275981,0.0430085845291614,0.5469237565994263,,,,,,,,0.603494742658417,0.5976593329486518,0.6526257039325503,0.6105193169380088,92000.0,110700.0,112800.0,89300.0,55.191821813583374,0.3509833739538166,-0.3479823756273463,0.0023059710126774485,-0.15403428262366428,-0.42117991253514264,-0.3833778930733978,10.334376981315344,55.191821813583374,0.0019510527921401848,-2.9473523649288753e-05,0.49997842086440636,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.11813526315789473,3.368421052631582e-05,-7.947368421052609e-05,0.0,0.0,0.0,55.20369720458984,3.578000068664551,False,True,False,True,True,False,False,1610.9724750204214,2593878.4599482343,1924.163621670385,3698455.977312391,1948.9103017845582,3797365.2819238873,1566.9787885964197,2455132.5604805397,0.028753830937623803,-0.0034710629406424754,0.0016610531960072222
7,251,0.06999999999999988,0.03913127529495937,0.03958134563948684,0.5717934976907171,0.014736716123562775,0.0011084316323843745,0.0010624862031808511,0.9998902298253933,0.0006860520241956495,0.0020371142644545802,0.026272858629822995,0.0022161515348365904,-0.003342409236650124,0.023908623795812017,0.10911115177646785,1.5318243479348144,0.01721135142919709,55.20369720458984,0.0431695207953453,0.0428705625236034,0.5467431545257568,,,,,,,,0.6271615379065428,0.5804970428726701,0.6461699043870883,0.6431985987309847,95200.0,106000.0,107900.0,93200.0,55.20369720458984,0.18991373178984605,-0.12192750720780025,0.0058273897384534395,-0.29619383193236365,-0.4550308211533932,-0.4167973737365026,10.450464759455627,55.20369720458984,0.0019510527921401848,-2.9473523649288753e-05,0.49997842086440636,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.11813526315789473,3.368421052631582e-05,-7.947368421052609e-05,0.0,0.0,0.0,55.20369720458984,3.578000068664551,False,True,False,True,True,False,False,1656.8290907072694,2746562.730476859,1853.6629464378427,3440655.5895408792,1894.5910157430844,3592869.533681445,1617.5120275827383,2618413.9567438876,0.028753830937623803,-0.0034710629406424754,0.0016610531960072222
8,252,0.08000000000000011,0.03945957382647813,0.039429670373477596,0.5714119974503807,0.015357218582697119,0.006898196407060682,0.001349045058762739,0.9998573652282421,0.0014520812964660334,0.013606268826029704,0.027566960371303198,0.0038841190305644565,-0.006993069017674313,0.028450540521447187,0.04883475737580449,2.289586610812361,0.011103796287096911,55.21153020858765,0.0434480309486389,0.0425593666732311,0.546342670917511,,,,,,,,0.6294093447581728,0.6207336540491402,0.6703999678000968,0.6390323218918895,99000.0,101400.0,104900.0,95200.0,55.21153020858765,0.12727739674027286,0.12112112178234906,0.009213899520341014,-0.35640494508167575,-0.18574441956423524,-0.3942025736447805,10.363728655025163,55.21153020858765,0.0019510527921401848,-2.9473523649288753e-05,0.49997842086440636,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.11813526315789473,3.368421052631582e-05,-7.947368421052609e-05,0.0,0.0,0.0,55.20369720458984,3.578000068664551,False,True,False,True,True,False,False,1719.6490229162641,2956376.195902438,1779.68421790183,3165834.2071703775,1843.2950147872252,3395750.7897625933,1660.4792585094501,2755205.6127145416,0.031520576149175875,0.010364596512357643,0.001661031421665983
9,253,0.0899999999999999,0.03988565867387024,0.03920426333671954,0.5712084334529418,0.01572706417514701,0.015995544382619267,0.0016658729500420044,0.9997469814306262,0.002391721753350372,0.03179384241816433,0.028395484324961754,0.007597309718298619,-0.010076688210288648,0.03348749505429497,0.03314414202406489,2.6820968900877356,-0.002309329429768417,55.22124910354614,0.0443206503987312,0.0422394797205925,0.5459310412406921,,,,,,,,0.6958519499402825,0.5666437549022436,0.5969853837933656,0.6856058343705307,99700.0,101000.0,105300.0,96800.0,55.22124910354614,0.18666263962402418,0.20267163533092514,0.009273504874895783,-0.3047498037594956,0.2091005648405241,-0.34570534099008665,10.220816798224162,55.22124910354614,0.007951052792140185,-2.9473523649288753e-05,0.49997842086440636,0.0,0.0,0.0,1.0,0.0,1.402386978473882e-18,-9.568369488545757e-19,0.24613526315789475,3.368421052631582e-05,-7.947368421052609e-05,0.0,0.0,0.0,55.241408824920654,3.578000068664551,False,True,False,True,True,False,False,1753.5129595468807,3074091.986911811,1751.4458330909729,3066036.6365275877,1811.882639794384,3282941.9000966353,1696.7087413328968,2878649.1668397766,0.031518551167840685,0.032499491203454106,0.004427869547170064
